"","Calu3_mock3","Calu3_mock2","Calu3_mock1","Calu3_SARSCoV2_3","Calu3_SARSCoV2_2","Calu3_SARSCoV2_1","SRR1942929","SRR1942934","SRR1942956","SRR1942957","SRR1942960","SRR1942961","SRR1942989","SRR1942990","cluster","gene_type"
"SLC25A14",1.57893002234769,0.727919012484057,1.96039736286438,-1.35109204846685,-0.43022684176004,-0.712946448783352,-0.0651759964907124,0.697077825178456,-1.02938918715008,-1.10415261275145,0.387948667807173,0.386113991908372,-0.514473836933987,-0.530929910253666,9,"Human"
"FMR1",-0.807745271534719,-1.99524797165909,-1.56042407517434,0.0977416422529917,0.32682936951791,-0.419320452194758,0.152887068830726,0.465003526636686,1.59493496338754,1.66746621757051,0.154186284283465,0.200286314511094,0.106664257345316,0.0167381262266633,1,"Human"
"SCML2",-1.79544318917578,-1.12467172425477,-1.37730505336045,-0.0801283784686078,-1.05328695563332,0.305140755530549,0.339094720881805,0.527827426077497,0.0305186621660911,0.433966890106839,0.694624445173523,0.227008515234424,1.15116788447007,1.72148600125213,2,"Human"
"SLC35A2",0.622663634257387,2.4312621033016,1.78956698798013,-0.368039818737897,-0.350650330792108,-0.316257021109949,-0.0134384569747371,-0.462776540266244,-0.611882270066833,-1.12484268574518,0.0611191917937357,-0.0573445916275548,-0.788944367903588,-0.810435834108748,4,"Human"
"PQBP1",0.878151874641095,2.01694488657649,1.37519415647509,0.962129986366865,0.00810608555397185,0.483652139036004,-0.29355940115532,-0.728951325254777,-0.512115942747266,-0.681583062223413,-0.368711203098227,-0.577648296701982,-1.36749671648163,-1.1941131809869,10,"Human"
"PCSK1N",1.31352197373493,1.66265581394174,1.26451566330563,0.296713279519192,0.703630475180788,1.03075025840667,-0.46372529601197,-0.826196977254938,-0.707314806619751,-0.857562076128572,-0.637510313584396,-0.627104450264224,-1.16638162011562,-0.985991924109476,10,"Human"
"SMS",0.779862161268528,0.806588285232904,0.534737343278271,1.02233707483517,1.3263725302632,0.851904349931172,-0.069211720034152,0.215119280342137,-1.58203104109089,-1.80466158672477,-0.0819550945253404,0.0472198115964058,-0.946212902938975,-1.10006849143368,10,"Human"
"PHEX",0.0759341854169347,-0.685779473374813,-0.47650373979477,-0.798415616467132,-0.915925108520354,-0.608483406219319,-0.772679247837601,-0.320659545297274,0.632910374110592,0.248237243756193,-0.523266478038537,0.00282746212827034,2.53840034383843,1.60340300629939,2,"Human"
"UBL4A",-0.294141432581248,1.20931395322989,0.845025142704787,-2.12522666289523,-1.67436720392969,-0.611454925491,0.955597865260784,0.312154293844946,-0.509252163829246,-0.481065514713049,0.833360785558956,0.703878349271511,0.450502754753869,0.385674758814755,11,"Human"
"EEA1",-0.788719966752699,-1.73906376881825,-1.21858482551281,-0.264348570956559,-0.320165988125156,-0.554031446934703,-0.196010903834711,0.000985672668301568,1.33239772906178,1.20702717700197,-0.093154036665857,-0.21598232935974,1.38551897802018,1.46413228020825,2,"Human"
"RP2",-1.16480555411627,-1.95565580475843,-1.229524338377,-0.265812628381007,-0.634466660992755,-0.959898937931899,0.534937726175536,0.885472733878931,0.893569954086427,0.778597027877377,0.773573979106249,0.739145269071084,0.753213451123586,0.851653783238191,3,"Human"
"JADE3",-0.713572882221531,-1.59718885243272,-1.02478075357123,-0.279300491830753,-0.757737189996573,-0.564733299950123,-0.195562259697777,0.0537552275503434,1.38375161792413,1.36317598088118,-0.267396707115549,-0.221650732563585,1.45560741957949,1.36563292344471,2,"Human"
"CDK16",0.838108001950528,2.05188497298463,1.64142001809436,-0.0683972032256205,-0.572824159390122,0.842666115236401,0.025484381091675,-0.578038854813888,-1.20617571051616,-0.979442036086311,-0.201050308713247,-0.0345492255153794,-0.800676252090087,-0.958409739006818,4,"Human"
"USP11",-0.604361654488275,-0.382363938706317,-0.602211269474532,-1.01361941346742,-1.5928699864144,-1.05462159106018,0.176109098616952,-0.0144932616528722,0.575757275879683,0.485887309451814,0.145164423229826,0.196803860289227,1.86926710474958,1.81555204304694,2,"Human"
"TIMP1",1.22534878125109,1.72003311085803,1.2854770965905,0.674531164375816,0.44291168932588,0.729419257090087,-0.490483750100556,-0.511167905684931,-0.912464318071077,-0.843584813838062,-0.44394749529325,-0.278946181767144,-1.37209035653031,-1.22503627820607,4,"Human"
"GABRE",-1.0956254274016,-0.977188673074199,-1.01392927512402,-0.904921741333163,-0.958327515839274,-0.847354145981206,0.0139434393655751,0.125396043738011,1.17541517892193,1.37633196551264,0.12055694354468,0.145680089713649,1.44168159555014,1.39834152240685,2,"Human"
"PCDH11X",0.0456242876675478,-1.21997085743991,-1.39608763858785,-0.615493686389215,-1.51244174264239,-0.660625652114711,0.313739178214966,0.203659361709241,1.29667677392344,-0.166230904451329,0.556347453158264,0.825781278298143,0.491730273552657,1.83729187510113,3,"Human"
"FGD1",0.236383353961696,1.03346770527782,2.25579795593621,0.0394358074329771,-0.233043471374619,1.41606996525698,-0.139288355215449,-0.317014514348466,-0.24688656586363,-0.995081873204278,-0.402474371097521,-0.0432039771745648,-1.28471896793036,-1.3194426916568,9,"Human"
"PIN4",1.1977557625663,1.09014814788968,0.728747560425583,0.823085931798998,0.870375258584208,0.564142525610335,0.117855896616058,0.0342161122355123,-1.3707664313502,-1.16509509502026,0.0138431657469471,0.181839253864831,-1.3919371768478,-1.6942109121202,8,"Human"
"PORCN",-0.12312233970136,0.585153233741582,-0.396479531613979,1.66808128218581,0.953227853674484,1.95421771226805,-0.45986076075245,-1.4796088081851,-0.124953489863714,-0.225689150900872,-1.17030655114974,-0.893628844588055,0.242806363865511,-0.529836968980144,5,"Human"
"MAGED2",0.932229988464868,1.19116813833431,0.917810581223685,0.980849398634826,1.03485874617591,0.95819939274829,-0.246636812024117,-0.373625245804365,-0.829015598023837,-0.739715492696603,-0.32166504854691,-0.24531437593023,-1.69671909716956,-1.56242457538626,4,"Human"
"RBM3",-0.667496080506276,-0.5565356386362,-0.635070350166975,-0.965913462533344,-1.47178009560645,-1.43036870015864,1.05196827751938,1.27353852261388,-0.209360936718789,-0.277260995939842,1.13821216597375,1.05614086706137,0.873660659259015,0.820265767839124,6,"Human"
"SRPX2",0.838177216262794,0.882456688268895,0.892143524087517,1.38721363350769,0.848695324430604,0.989047407195016,-0.577511471709379,-0.27630708933818,-1.7803531702044,-1.64508856221434,-0.179700984448264,-0.365245906043323,-0.247153133983986,-0.766373475810624,10,"Human"
"CENPI",0.811360007002221,0.0716343180773327,0.380833038801791,-1.25103430914326,-1.59000034036518,-1.91083374997245,0.936635196791525,0.965136776860717,0.375374099408718,0.363272898712843,0.950929417439115,0.944181381390112,-0.62632884186525,-0.421159893138216,6,"Human"
"GLA",1.54840039299992,2.05348923458891,1.58765562340679,-0.734248997427815,-0.499912648733185,-0.61299700505653,-0.110257093642134,-0.0269425308123312,-0.753448738619034,-0.883737187881506,-0.115245640878078,0.142885039043412,-0.671532105957949,-0.924108341030441,9,"Human"
"NALCN",-1.46530078612228,-0.545547304255251,-0.808968541725488,-0.55181432218015,-1.33831086304853,-1.21822019705087,0.404955314512324,0.388672586041234,1.09312273461425,1.18275262183766,0.0380314846463109,0.561930799665073,1.65101020718327,0.607686265882464,3,"Human"
"FGF14",2.41086961634716,0.220317099318955,0.363004284757712,-0.573781201855347,1.38120490246698,0.930646114627208,-0.830251890229281,-0.646868610320547,-0.499447357352614,0.229141158424958,-0.661231296716677,-0.629493791476049,-0.510796114122138,-1.18331291387032,9,"Human"
"TNFSF13B",-0.140667339794796,-0.509708625022638,-0.696930088182496,1.45528016717884,1.56099628613455,1.46890888333908,-0.92408087073082,-0.767365600311414,1.14969167797045,0.455824734607942,-0.79823910694128,-1.10851624788793,-0.453466367916574,-0.691727502442916,7,"Human"
"FNDC3A",-1.06837924386356,-1.95106119068532,-1.17271407267869,-0.269266158938016,-0.20077213725874,-0.486121875018346,-0.0257619616718972,0.123365125081374,1.14093464759418,1.1035048554088,-0.0107682904083724,0.0646493018718011,1.38245909932746,1.36993190123931,2,"Human"
"CAB39L",1.59073511706468,1.13752804625692,0.816299269707131,1.16981723664567,0.997086041579709,-0.0035941547418219,-0.807557384253183,-0.637512548379147,-0.187002267604582,0.0884732346973918,-0.602001666714651,-0.661968517388838,-1.58930486713088,-1.31099753973841,4,"Human"
"KLF5",-1.00294630076989,-2.34140427615114,-1.3311700789699,0.633052744986213,0.701961247012463,0.419667372343488,-0.182924927525433,-0.100044041929949,0.930159237512518,0.971865845331807,-0.26350641398675,-0.261940311265604,0.983121051685713,0.844108851726445,1,"Human"
"STK24",-0.115890169128214,-0.144136803504769,-0.0762401569102443,1.34050512798413,1.50418573685501,1.22928394945164,-0.0143661692430751,0.176767248618506,-0.0558370361431913,-0.0474486964301482,-0.125873226076551,0.140253985698246,-1.74076999228348,-2.07043379888783,5,"Human"
"ACP5",1.41271071530232,1.77637420148761,1.52038198528563,0.375523664567551,-0.276482275111626,0.962990307719285,-0.669147529794637,-0.79346867710022,-0.977378611770859,-0.475199088131774,-0.938288533785548,-0.770600351202211,-0.546827870988348,-0.600587936477163,4,"Human"
"DNAJC3",-0.231985010597018,-1.39556650517711,-0.849804728123382,-0.84827357530523,-0.924686727736193,-1.37140776612593,0.405506692889027,0.775824497955476,-0.0232109404711579,-0.0101203790865088,0.502457847885911,0.73829020759912,1.73988018722058,1.49309619907239,2,"Human"
"UGGT2",-0.138258159017009,-1.42812298126575,-1.03691966068999,-0.712863374025914,-0.76437389842456,-1.91160634215451,0.568687661589999,1.15802004795997,0.510008435123516,0.50058648324182,0.5626352827931,0.600668951566087,0.846108118467383,1.24542943483589,1,"Human"
"ARHGEF7",-1.21261786491955,-1.69566889409739,-1.30957027358363,-0.739482289481865,-0.464037192895539,-0.807003309104605,0.631319860373481,1.05322377217016,0.558701157880758,0.699358196709425,0.787408941896878,0.892374521180205,0.297613039454937,1.30838033441672,3,"Human"
"SUPT20H",-0.994462752938449,-1.05754506357009,-0.896976161278954,-0.259461671735177,-0.252588727891724,-0.202758092693391,-0.416848658132345,-0.29193840665734,0.569786045654391,0.564581569065034,-0.434099752690157,-0.474235014233159,2.11313741094735,2.03340927615403,2,"Human"
"SLC25A15",-0.15026563129962,0.261723574688992,-0.217557995665896,-1.16120583388776,-1.77546019593994,-1.231631584918,1.11176087412649,1.38228135685211,0.479117466114178,0.225364624183824,1.05696140430745,1.23947340304065,-0.513814018121692,-0.706747443480756,6,"Human"
"KPNA3",-0.0981184900612612,-1.59002834954192,-1.15081200083493,-0.931595133898366,-1.15978942717828,-1.02547228443239,0.819941900938481,1.24092223854069,1.1962787109241,0.938760007792645,0.724023540379726,0.902829788295906,0.0502513129925869,0.0828081860830072,3,"Human"
"VWA8",-1.25254783123337,-1.87116403198199,-0.795324852253278,-0.450216016115532,-0.847852477564234,-1.02618758086691,0.577027632469461,0.824829599508099,1.19650292158234,1.13607199633034,0.566583715862403,0.617546229093061,0.722774373006118,0.601956322163488,3,"Human"
"DGKH",-1.0916755787069,-1.46576770860937,-1.07030258411711,-0.966977579227097,-0.844481016571205,-1.11799813523658,0.661319515069109,0.769079031512006,1.05730333341718,1.15097238881146,0.717873666014428,0.644875888966583,0.737745745928402,0.818033032749107,3,"Human"
"KATNAL1",-0.345596049051232,-0.811766784765548,0.197805330317826,-0.554171947997192,-0.533246993535575,-1.85479427577311,1.16082089072498,1.33490764975288,0.551713633797262,0.566551855020065,1.21776641040488,1.0127678148181,-0.97811647894959,-0.964641054763754,6,"Human"
"INTS6",-1.15074965556414,-1.4868365158708,-1.15807904290231,-0.19640614870069,0.0216841821004508,-0.33994614365053,-0.320026471347867,-0.314279635879298,1.48265320480689,1.36607302561663,-0.221223854728148,-0.341453546045941,1.37484304633748,1.28374755582827,2,"Human"
"DHRS12",-0.0289324876046422,1.21358694103906,0.601650567893238,1.42567453325156,0.621818555490677,1.71169233573206,-0.802958233777542,-0.933710099406072,-0.358608637596279,0.366745769160957,-0.730667185269506,-1.1872132157586,-1.32969092314938,-0.569387920005515,5,"Human"
"MEDAG",0.0528241488537877,0.878438813709203,1.51914275546591,-1.56806168858677,-1.26099235508271,-1.49158573964732,0.508591362670428,0.443077395275576,0.732686091771705,1.07090977512071,-0.228156394834654,0.545483574647232,-1.06642816067706,-0.135929578686032,4,"Human"
"TSC22D1",-0.878438391534138,-1.05041681222938,-0.822626183597615,-0.14267263952968,-0.0323135213947251,-0.162468532876634,-0.589539260514815,-0.446973483576807,0.423315588141797,0.407919760788668,-0.47326761490713,-0.486215562167056,2.13604436180238,2.11765229159514,2,"Human"
"MSLN",1.01996658361308,1.5674084552444,1.08853355376961,0.86842110004769,0.756781173624483,1.15350232657821,-0.500903234970995,-0.756359957010437,-0.932293152857171,-0.890384901310701,-0.592008707359173,-0.527299090897305,-1.17104359635673,-1.08432055211497,4,"Human"
"MGRN1",0.437509627996287,0.909690918501611,0.936562015900343,1.06795037228286,0.781586250289531,1.93065631066828,-0.482814221628027,-1.26492167086426,-0.589949677302992,-0.390996008363787,-0.397351517288165,-0.718220470781374,-1.38711292329828,-0.832589006112025,9,"Human"
"TRADD",0.881213456472748,1.53634710620326,1.11151161799461,0.792095054317809,1.01115673306187,1.21052616093313,-0.623610668223616,-0.842415811510472,-0.853640233336008,-0.804287662104802,-0.726564296162248,-0.649070866668456,-1.0502283035881,-0.993032287389741,4,"Human"
"CORO1A",1.10228651549555,1.59494903017662,1.25594812073689,0.765406843592003,0.585638158054281,0.712493998835383,-0.245607633356383,-0.560692964804802,-0.725242157007047,-0.690215220013003,-0.357826078269661,-0.425563953845381,-1.56155859170355,-1.4500160678909,4,"Human"
"MAPK3",1.1633080002386,1.81645643315272,1.38035150934412,0.19665713529734,0.340441564013498,0.74743270616364,-0.300178763130251,-0.687170024888291,-1.17524544275954,-1.72447353581785,-0.288323126843837,-0.510436650071614,-0.542401284787711,-0.416418519910797,4,"Human"
"GDPD3",1.31996490421737,2.20636210048578,1.03947597736797,0.505013264780421,-0.61115469413061,0.213352354692394,-0.154455741027342,-0.678048803877272,-0.368697578041466,-0.520883250013098,-0.317804147103161,0.00827883259061066,-1.04263379457591,-1.59876942536569,10,"Human"
"ELMO3",0.891928254205817,1.61081331867912,1.03937761993126,-0.164673012503891,0.353988670532268,0.478832105946755,0.0634709378270528,-0.426306353658447,0.117577255449874,-0.0463708318721771,-0.0150319787224206,0.0528642521917936,-2.21921638951643,-1.73725384849059,8,"Human"
"PHKB",-0.673362128210246,-0.576115011800675,-0.477829123662414,-1.27012517776955,-1.33329802535612,-1.7391253354679,0.675514296456309,0.992733868829641,0.157332367020935,0.268766578802156,0.895100773919533,0.835046175335063,1.20248248331723,1.04287825858605,6,"Human"
"LYRM1",1.00396717252731,0.501076993216678,0.26254436816671,1.18962667751282,1.19576728030049,0.85400091217301,-0.373781595887048,-0.119465004141821,-2.2214002014625,-1.66558816143246,-0.369407300336583,-0.291584346144246,0.0971116315090518,-0.0628684260013874,5,"Human"
"NUTF2",1.25624344713416,1.67891270811058,1.22259496871017,0.593294254822682,0.369993314862415,0.611813585496356,-0.307249812542273,-0.179535983106264,-1.4969046319911,-1.41440932996317,-0.274746951093219,-0.186738512958241,-0.858140429890617,-1.01512662759148,8,"Human"
"NUP93",0.599284905527129,0.968921770329076,0.917898523846603,-0.376512202693385,-0.995610375823686,-0.72070640851215,-0.18805317251711,0.0896615126189603,-1.38141725670121,-1.60585147763674,-0.0596164701609296,-0.202220201217289,1.84348316922433,1.11073768371636,1,"Human"
"CENPT",-0.152873660412974,0.231154463528862,-0.174633141221091,-1.47535134111775,-2.09062853784032,-1.56121738159416,0.835534476174684,0.52831780714355,0.83677446338668,0.694850848560984,0.940913205791201,0.844128607709623,0.237214095893021,0.305816093997705,6,"Human"
"TSNAXIP1",0.861431727133819,0.302566190713312,0.0611998843126817,-1.66744572959492,-1.00599825207763,-1.95421853760053,0.84659071662678,0.972052023572645,0.0828058853517016,0.343170635155225,0.879263842087862,1.09748592912503,-0.884930617655888,0.0660263028499243,6,"Human"
"NFAT5",-1.3827041508336,-1.74442158011748,-1.20334868632945,-0.38735946698496,-0.367073492294841,-0.504792089959076,0.150921151463379,0.220065668457668,1.24816085876941,1.3523176446646,0.157022965509261,0.21293134667035,1.09084232866561,1.15743750231913,2,"Human"
"LONP2",-0.283504244942332,-1.08107605523669,0.107689814000823,-1.46946177400779,-1.15240620381057,-1.65201149321533,0.859805539049696,1.23874608172687,-0.0304079895707682,-0.115967113780581,0.884728493183866,0.973405494021827,0.970727030723227,0.749732421857759,6,"Human"
"N4BP1",-0.656646229035517,-0.829770502105693,-0.835696498758561,1.07544876592699,1.0896358911811,1.07157192188983,-1.08524467621096,-1.02165994861871,1.05485955771821,0.951234739039557,-1.09534720796975,-1.12297868550237,0.743019418316998,0.661573454128855,7,"Human"
"CCL22",-0.383883733240429,-0.0252922122736418,-0.144457379137539,1.77897105140196,1.82731009186945,1.79021183288098,-0.769019166201144,-0.720015627973711,-0.496509751679742,-0.355834818313595,-0.600488212864755,-0.856274035636559,-0.523863451240295,-0.520854587590976,7,"Human"
